date,quality,weave,quantity,composition,status,_id,rate,agentName,customerName
2025-05-07T16:45:30Z,Primium,Plain,700m,20%,Pending,ed37a86d912646849cc058e3,93,Mukilan,qilyze
2025-05-19T03:01:22Z,Economy,Plain,1000,Polyester 80%,Pending,c309210d7a0247b09b3f45ce,65,Mukilan,Ravi
2025-05-12T19:30:21Z,Economy,Twill,700m,20%,Cancelled,8d1e7bf97aeb49258232e098,420,Mukilan,qilyze
2025-05-29T11:40:38Z,Stand,Linen,1000,Cotton 60%,Cancelled,0470feaf62bb44ecae198d56,54,Sowmiya,Alice
2025-05-02T18:42:59Z,Primium,Twill,700m,Cotton 40%,Pending,230911d05cba418f986ca822,231,Priya,Jhon
2025-05-30T14:35:19Z,Economy,Satin,120m,Cotton 60%,Pending,4997e1867f694534bb522460,54,Priya,Ravi
2025-05-18T09:03:41Z,Primium,Satin,700m,20%,Pending,9e0a0942b9b644b287ec8187,54,Priya,Jhon
2025-05-09T19:28:54Z,Stand,Twill,450m,Polyester 80%,Cancelled,fc6032e9442e4e118fcdf950,231,Karthik,Ravi
2025-05-14T23:19:40Z,Primium,Satin,500,20%,Confirmed,8e793f093a9d43699b2a6461,93,Mukilan,Alice
2025-05-27T21:22:19Z,Primium,Plain,700m,Polyester 80%,Pending,0b2dbbfc030d4971a5b08fb8,231,Priya,Alice
2025-05-17T04:42:24Z,Stand,Satin,1000,Cotton 40%,Cancelled,a9ace47dc0c84e0c8e5b40f0,54,Mukilan,Smith
2025-05-27T18:16:11Z,Economy,Twill,120m,Cotton 60%,Confirmed,b2f9188c9c29457aae1ef554,54,Karthik,qilyze
2025-05-03T08:09:08Z,Stand,Plain,120m,Cotton 40%,Confirmed,a11c0097cc604e1b9556ad93,231,Mukilan,Smith
2025-05-29T18:32:28Z,Stand,Plain,450m,Polyester 80%,Cancelled,08f4646ff4cd48288f6c6aef,420,Karthik,Smith
2025-06-15T08:19:44Z,Stand,Plain,700m,Cotton 40%,Confirmed,a06a436cfefd468b8cc33e27,231,Priya,Ravi
2025-06-25T10:33:01Z,Economy,Linen,700m,Polyester 80%,Cancelled,e4a0abe3729d456dbb1a651e,231,Karthik,Alice
2025-06-26T19:00:10Z,Economy,Plain,120m,Cotton 60%,Confirmed,6ad5e24111564086a64966a3,367,Karthik,Alice
2025-06-18T08:00:45Z,Primium,Plain,450m,20%,Cancelled,80f99628949344bab346f676,231,Mukilan,Smith
2025-06-26T00:44:15Z,Economy,Twill,500,Linen 100%,Cancelled,b731dfbbb23d4f369cc1ac27,54,Mukilan,Smith
2025-06-13T09:52:26Z,Primium,Linen,700m,Linen 100%,Pending,ff827fa8e4e941eebf47fa0e,65,Sowmiya,Smith
2025-06-10T10:19:42Z,Primium,Plain,500,Cotton 60%,Pending,f7c330dd823e4cadab8edcaf,404,Karthik,qilyze
2025-06-29T19:38:48Z,Stand,Twill,300,Linen 100%,Cancelled,5c0b62ca553a40fc94042ed7,171,Priya,Ravi
2025-06-02T22:43:50Z,Primium,Plain,450m,Cotton 60%,Pending,ebd8404f67914cf5aea9df8f,54,Mukilan,Ravi
2025-06-28T04:47:52Z,Stand,Linen,500,Cotton 40%,Cancelled,b5281a532e5d4a0d8cc7d4da,65,Karthik,Jhon
2025-06-25T11:37:04Z,Primium,Satin,1000,Cotton 40%,Cancelled,ee7e14b98d5d4def81ee854e,93,Priya,Alice
2025-06-12T16:08:39Z,Primium,Twill,1000,Linen 100%,Confirmed,5d92e92e49914dd7a39fcf0d,93,Karthik,qilyze
2025-06-29T00:06:46Z,Economy,Linen,500,20%,Confirmed,fb2e6130b09b48cab9d969a7,404,Sowmiya,Smith
2025-06-02T15:23:47Z,Primium,Plain,450m,20%,Confirmed,dc86fb2a800c46b69442881b,420,Sowmiya,Jhon
2025-06-27T20:33:28Z,Stand,Plain,450m,Cotton 60%,Pending,5e833683ea714398a655e534,404,Karthik,Alice
2025-06-15T07:51:43Z,Primium,Plain,300,20%,Pending,4ed64386975d44f49e5fe1ce,231,Karthik,qilyze
2025-06-24T05:40:08Z,Primium,Plain,120m,Linen 100%,Cancelled,92450eb007dd4d77b3d09f9e,367,Sowmiya,Jhon
2025-06-30T12:02:38Z,Primium,Plain,120m,Cotton 40%,Confirmed,e3d733f4263b4ccebb90f2d2,171,Priya,Jhon
2025-06-26T00:26:46Z,Economy,Plain,1000,20%,Confirmed,67b7f7c3d0d840d49ccd0a48,404,Sowmiya,Ravi
2025-06-23T10:13:28Z,Economy,Twill,300,20%,Confirmed,c56a020a5acc456ab6b5808c,171,Mukilan,Alice
2025-06-23T20:51:31Z,Stand,Plain,300,Linen 100%,Confirmed,e72e1ecf54b9406083078524,93,Mukilan,Alice
2025-06-23T17:10:24Z,Economy,Linen,450m,Linen 100%,Cancelled,9b86f1641e744ff68160cb43,171,Mukilan,Smith
2025-06-12T05:15:44Z,Primium,Satin,120m,Polyester 80%,Confirmed,3d0716aa889e4d7dbe779e18,404,Karthik,Alice
2025-06-28T10:22:14Z,Stand,Satin,120m,Polyester 80%,Cancelled,cbf1cd5e6bbf400fa930abe3,93,Priya,Alice
2025-06-13T16:41:04Z,Stand,Twill,450m,Polyester 80%,Cancelled,3b849726b61145dfb0f6c50b,65,Priya,Alice
2025-06-28T12:37:23Z,Primium,Plain,450m,Cotton 40%,Cancelled,145dcbf052f44e65bc87d896,54,Karthik,Alice
2025-06-29T11:50:42Z,Primium,Twill,500,Cotton 40%,Confirmed,118ea573c126420da7054591,404,Priya,Alice
2025-06-04T07:59:18Z,Economy,Twill,120m,20%,Pending,0fccf8de646740c0baed43d9,464,Priya,Ravi
2025-06-09T08:57:49Z,Stand,Plain,300,Cotton 60%,Cancelled,91ec6c6e0de448edad444e40,176,Sowmiya,qilyze
2025-06-20T13:28:53Z,Stand,Plain,1000,Linen 100%,Confirmed,4fd73fb4a9d64e8fb71f0431,54,Sowmiya,Smith
2025-06-01T03:42:35Z,Economy,Linen,500,Linen 100%,Cancelled,564bf0b9ca8f4ff696bf39b2,231,Karthik,Smith
2025-06-17T07:00:53Z,Primium,Linen,300,Linen 100%,Pending,99564af2090d4a0c8e63f185,65,Sowmiya,qilyze
2025-06-12T04:42:53Z,Primium,Satin,450m,Polyester 80%,Confirmed,2c39d16cf4a64250addfa90e,367,Priya,Jhon
2025-06-18T22:55:39Z,Stand,Twill,300,Polyester 80%,Confirmed,035e914019174069abec2143,420,Mukilan,Ravi
2025-06-05T03:56:03Z,Stand,Plain,300,Cotton 60%,Cancelled,45e15e3a0ed94e9caeace392,231,Mukilan,qilyze
2025-06-21T12:59:40Z,Primium,Plain,500,20%,Pending,70cae24e7d9f429f81ac74ae,420,Mukilan,Jhon
2025-06-14T01:15:40Z,Primium,Twill,1000,Cotton 60%,Pending,8acde99cb1844b35b8cf9312,171,Mukilan,qilyze
2025-06-28T04:01:57Z,Primium,Twill,300,Cotton 60%,Confirmed,37446c4f390f433d82b6b453,404,Sowmiya,Ravi
2025-06-19T10:05:29Z,Economy,Twill,300,Cotton 60%,Cancelled,7121e62b540643fbbd935993,367,Priya,Jhon
2025-06-07T13:09:50Z,Stand,Twill,120m,Polyester 80%,Cancelled,20202c85f30a41f490e1e597,54,Sowmiya,Ravi
2025-06-11T12:27:08Z,Stand,Plain,1000,Cotton 40%,Cancelled,72f57b75544a4fe6b0b89df7,65,Sowmiya,qilyze
2025-06-05T14:21:41Z,Primium,Twill,500,Cotton 60%,Confirmed,60dc882a2691444897ade489,171,Sowmiya,Smith
2025-06-09T14:45:50Z,Primium,Linen,1000,Linen 100%,Confirmed,a03e7edf75c749a59bc73415,176,Sowmiya,Jhon
2025-06-08T06:57:29Z,Primium,Satin,700m,Cotton 60%,Cancelled,704e741970154fa29ceb0209,65,Mukilan,Alice
2025-06-26T02:14:20Z,Stand,Plain,120m,Cotton 40%,Pending,26dd28b376f647cc8d9b24de,176,Sowmiya,Ravi
2025-06-10T01:36:11Z,Stand,Satin,700m,20%,Cancelled,5a4c0de69b9d4148af4fa70f,404,Sowmiya,Ravi
2025-06-16T15:59:52Z,Stand,Linen,1000,Cotton 60%,Pending,0a9c3cb513fa4433b6f55741,54,Karthik,Ravi
2025-06-04T09:27:49Z,Economy,Twill,1000,Linen 100%,Cancelled,d8478d44476844a8939834c6,420,Mukilan,Jhon
2025-06-07T13:10:40Z,Stand,Satin,120m,Cotton 60%,Pending,f4acce378294403b9c2167ee,176,Sowmiya,qilyze
2025-06-22T05:43:59Z,Stand,Plain,120m,Polyester 80%,Pending,f17216f43e6c440995c583d9,176,Priya,Jhon
2025-07-09T18:49:27Z,Stand,Linen,1000,20%,Cancelled,12d99f4ff58c4d14b0a80032,176,Priya,Alice
2025-07-13T05:00:50Z,Economy,Satin,700m,Polyester 80%,Pending,a2ca5620fbe243b89e8b3915,231,Karthik,Alice
2025-07-24T14:44:03Z,Economy,Linen,700m,20%,Cancelled,da623c8218054019b20ac3cf,171,Sowmiya,qilyze
2025-07-22T14:46:58Z,Stand,Satin,300,Cotton 60%,Cancelled,e96fc788bfaa4f10ace25010,93,Sowmiya,Smith
2025-07-21T02:51:27Z,Primium,Linen,700m,Linen 100%,Pending,a4c64b51c60a45cb8b8f61c2,65,Priya,qilyze
2025-07-03T07:28:56Z,Primium,Linen,120m,Linen 100%,Confirmed,f35e774ad2f949aabf800a83,171,Sowmiya,qilyze
2025-07-14T07:50:01Z,Stand,Linen,120m,20%,Cancelled,7830dd24dfe94c8bb33ac1d7,464,Karthik,Alice
2025-07-30T01:17:49Z,Stand,Twill,500,Polyester 80%,Cancelled,487c0ac941f44b2c838b715d,176,Sowmiya,Alice
2025-07-22T23:05:13Z,Primium,Twill,1000,Linen 100%,Pending,2ddd3438716d4d4bb45847d5,54,Priya,Jhon
2025-07-19T04:00:10Z,Stand,Linen,500,Cotton 60%,Cancelled,518fc81a7ef645509b96629a,367,Karthik,Alice
2025-07-05T04:01:59Z,Primium,Plain,700m,Linen 100%,Confirmed,0cb32648a6484e4a812e80be,176,Priya,Ravi
2025-07-11T02:08:02Z,Economy,Linen,120m,Polyester 80%,Confirmed,7b272db735fd4dbc9f9445ff,367,Mukilan,qilyze
2025-07-17T21:12:51Z,Primium,Twill,300,Cotton 40%,Pending,7a915139e1c848269fc7e008,404,Karthik,Smith
2025-07-19T15:30:18Z,Economy,Linen,700m,20%,Cancelled,6e876e841cf4412d9fb50f91,464,Priya,Jhon
2025-07-15T05:15:44Z,Primium,Twill,450m,Cotton 60%,Confirmed,6d39f732214140e08b11e7f8,231,Mukilan,Alice
2025-07-31T11:21:42Z,Primium,Plain,1000,Linen 100%,Confirmed,5266fdb090134aeaa3df6d98,54,Mukilan,Smith
2025-07-06T22:48:13Z,Stand,Linen,1000,Linen 100%,Cancelled,8af0c662dbba4a1c96d73426,420,Mukilan,Alice
2025-07-20T18:42:35Z,Primium,Plain,120m,Cotton 60%,Cancelled,f69f012004064780b8dde1c4,171,Priya,qilyze
2025-07-18T13:30:09Z,Economy,Linen,300,20%,Cancelled,1dbb7a8220b5488eba2adb6c,93,Sowmiya,Jhon
2025-07-15T10:38:23Z,Primium,Satin,450m,Cotton 60%,Pending,61dfb844f5e742e39989c215,65,Karthik,Jhon
2025-07-06T18:20:07Z,Primium,Satin,120m,20%,Cancelled,97134d6bb2944703af09e3f1,231,Priya,qilyze
2025-07-19T02:52:38Z,Primium,Satin,300,Polyester 80%,Cancelled,78e03efd6998407ba8433d5e,65,Karthik,Ravi
2025-07-09T21:07:57Z,Primium,Satin,500,Cotton 60%,Confirmed,fb8857456be94b7e85380981,93,Sowmiya,Ravi
2025-07-22T19:21:33Z,Primium,Satin,1000,Linen 100%,Cancelled,da5a99d917be45458209ce63,404,Karthik,qilyze
2025-07-29T05:56:29Z,Stand,Plain,120m,Cotton 60%,Pending,06543b4e3dd44baab8181ee1,65,Priya,Ravi
2025-07-24T09:30:02Z,Economy,Satin,500,Cotton 40%,Pending,8cf05e25382c40b3975cbb89,464,Karthik,Jhon
2025-07-04T06:19:28Z,Stand,Satin,500,20%,Pending,bef78b0257df4c3b9ec8d93e,65,Mukilan,Jhon
2025-07-23T11:12:02Z,Primium,Twill,700m,20%,Confirmed,124343754cc3437187fb338b,367,Karthik,Smith
2025-07-12T18:37:20Z,Stand,Linen,120m,Cotton 60%,Pending,cade9b6adb1c487da5a6599e,93,Karthik,qilyze
2025-07-01T19:32:47Z,Economy,Twill,120m,20%,Confirmed,0586be28180e457a80be1559,93,Karthik,Alice
2025-07-26T12:31:38Z,Economy,Twill,450m,Polyester 80%,Confirmed,869edb5e40b2432d869c0f8b,54,Priya,Jhon
2025-07-14T22:16:27Z,Primium,Satin,1000,Polyester 80%,Pending,115193e22e99410e9e2f0a05,176,Priya,Ravi
2025-07-28T09:48:19Z,Stand,Linen,450m,Cotton 40%,Cancelled,fad1ac6f63a14fa7bd1aa5cf,171,Karthik,Ravi
2025-07-04T17:09:50Z,Economy,Twill,300,Linen 100%,Pending,b7c65b0a3ccd401d8afc5262,404,Mukilan,Smith
2025-07-03T22:27:19Z,Primium,Satin,300,Cotton 40%,Pending,6799c62343804c30a07d2133,171,Priya,Smith
2025-07-11T07:18:06Z,Stand,Plain,450m,Linen 100%,Cancelled,1e8bff62e3bc4de1a2aa2fdf,65,Priya,Smith
2025-07-04T02:44:11Z,Economy,Plain,450m,Cotton 40%,Confirmed,91a2d558b52142e288be74e5,93,Sowmiya,Alice
2025-07-24T03:48:58Z,Stand,Linen,450m,Cotton 40%,Confirmed,86182c1b346b44e6b056c4d5,367,Karthik,qilyze
2025-07-24T14:22:17Z,Stand,Linen,500,Linen 100%,Pending,bffd75cd3ae247b59381967a,65,Sowmiya,Jhon
2025-07-25T00:16:40Z,Economy,Linen,450m,Cotton 40%,Pending,5370f5918de745d299795799,54,Mukilan,qilyze
2025-07-07T19:50:50Z,Stand,Linen,500,Polyester 80%,Cancelled,1c5c74539f6c4bd78edce0f3,367,Priya,Ravi
2025-07-17T00:32:10Z,Economy,Linen,120m,Polyester 80%,Pending,f0cbf66594e0402b9a26836f,54,Sowmiya,Alice
2025-07-08T02:05:38Z,Stand,Plain,300,Polyester 80%,Confirmed,abe1ea5dabc745e3bf213bc7,65,Karthik,Alice
2025-07-19T16:41:26Z,Economy,Twill,1000,20%,Confirmed,1fbd1c5a1ae146828baf4857,176,Karthik,Jhon
2025-07-24T06:40:46Z,Primium,Plain,500,20%,Cancelled,7b1883bf03a44f8b9eb40fa1,420,Mukilan,Alice
2025-07-28T01:17:29Z,Stand,Satin,450m,Linen 100%,Cancelled,946f6c739ced4fcb9313886e,93,Karthik,Smith
2025-07-29T16:19:50Z,Stand,Twill,450m,Cotton 60%,Confirmed,45de1e02a1714fd8a13d8915,231,Mukilan,Ravi
2025-07-19T03:41:19Z,Stand,Twill,700m,Cotton 60%,Confirmed,9cd37b87f6924b388c8a7c68,420,Priya,Alice
2025-07-04T02:38:02Z,Stand,Satin,120m,Polyester 80%,Confirmed,4c059caed07c48839bc39a9d,367,Priya,Alice
2025-07-28T20:01:51Z,Stand,Linen,700m,20%,Cancelled,f3e36632b12e43e9b8dd0e32,367,Priya,Alice
2025-08-21T23:01:17Z,Stand,Linen,500,20%,Confirmed,45531522939e45a889610012,54,Mukilan,Ravi
2025-08-27T12:57:37Z,Stand,Linen,700m,Cotton 60%,Cancelled,25a02fb0d0c1417a83dc4fa5,65,Karthik,Alice
2025-08-31T19:08:20Z,Primium,Twill,1000,Cotton 40%,Pending,db8eeb0e9bcf45ffad506da7,367,Karthik,Ravi
2025-08-06T09:42:44Z,Primium,Satin,300,Linen 100%,Cancelled,b0aec002fa614cd9ad19aae7,231,Mukilan,qilyze
2025-08-23T03:37:38Z,Economy,Satin,1000,Cotton 60%,Pending,f3af30f0b008445989534489,54,Karthik,Alice
2025-08-30T06:06:43Z,Economy,Twill,1000,Linen 100%,Confirmed,3237f9a615224bc0a64cc930,231,Karthik,Smith
2025-08-31T01:19:49Z,Stand,Satin,700m,Cotton 60%,Pending,fc41866256be49c0bc11841c,420,Karthik,Alice
2025-08-11T14:14:42Z,Stand,Linen,120m,Polyester 80%,Confirmed,8bce293f497643af9e1ad016,171,Karthik,Ravi
2025-08-28T16:52:33Z,Economy,Linen,1000,Cotton 60%,Pending,1af744dab13c4f39b78cf671,231,Karthik,qilyze
2025-08-03T03:38:41Z,Stand,Plain,450m,Polyester 80%,Cancelled,061af249f5ab49c081ce1442,176,Sowmiya,Alice
2025-08-14T19:00:10Z,Stand,Satin,1000,Cotton 60%,Confirmed,85eda686a1194d759b4880f3,420,Mukilan,Alice
2025-08-27T06:15:24Z,Economy,Plain,500,20%,Cancelled,9eed7f9b705b42e2a751a09a,93,Mukilan,Alice
2025-08-01T17:30:28Z,Stand,Satin,700m,20%,Cancelled,831ddd37fef74d9986d9d075,65,Karthik,Alice
2025-08-13T05:00:08Z,Primium,Satin,450m,Cotton 60%,Pending,95b90d8a578b4dd9a6c8819c,420,Sowmiya,Ravi
2025-08-22T09:04:46Z,Economy,Twill,500,Cotton 60%,Cancelled,4a49bda32d064be4834b23cc,65,Sowmiya,Jhon
2025-08-29T07:50:33Z,Stand,Linen,700m,Cotton 60%,Pending,3ab73faa3e74442297822143,231,Mukilan,qilyze
2025-08-28T08:29:50Z,Economy,Twill,450m,20%,Confirmed,715f049cf14b48acbe73c49b,65,Mukilan,qilyze
2025-08-06T23:40:45Z,Primium,Twill,500,Polyester 80%,Confirmed,3d3de56d47514d8f93379262,176,Mukilan,Alice
2025-08-20T12:57:20Z,Stand,Satin,120m,Linen 100%,Pending,1d2038ceb57b409bbe3af95c,65,Mukilan,Ravi
2025-08-25T12:51:03Z,Stand,Linen,1000,Polyester 80%,Cancelled,c4119b2d62554daeac53a82c,93,Sowmiya,qilyze
2025-08-17T14:13:17Z,Stand,Satin,450m,Cotton 40%,Cancelled,81ad07e3d07645d698ba859e,404,Karthik,Smith
2025-08-22T10:49:09Z,Primium,Satin,300,Cotton 60%,Confirmed,57cfdb7fd1c1400a839f65f5,231,Sowmiya,Ravi
2025-08-23T22:18:01Z,Stand,Twill,700m,Cotton 60%,Confirmed,29067a9a7f66498aae02c84c,464,Karthik,qilyze
2025-08-07T23:29:07Z,Primium,Linen,300,Linen 100%,Pending,b95cf2d1a986465696b11ef4,176,Karthik,Jhon
2025-08-03T12:06:45Z,Stand,Plain,500,Linen 100%,Confirmed,6cf7b11aec3e407eb4d7a511,404,Karthik,Ravi
2025-08-03T08:44:30Z,Economy,Plain,1000,Cotton 60%,Pending,0edebeb5d6734f0780c8ad30,65,Karthik,Jhon
2025-08-05T03:49:40Z,Stand,Twill,450m,Linen 100%,Pending,4ec184846fc54e309617733c,176,Mukilan,Ravi
2025-08-19T18:56:32Z,Primium,Plain,300,Polyester 80%,Confirmed,0d9af2616b134d86b5178c35,54,Priya,Smith
2025-08-21T22:40:06Z,Stand,Linen,300,Linen 100%,Pending,28302b2ebab54e57afb0238f,93,Sowmiya,Jhon
2025-08-22T05:59:50Z,Economy,Twill,500,Linen 100%,Pending,077c9ed20e234a329114e91e,464,Sowmiya,Ravi
2025-08-17T01:25:45Z,Stand,Twill,120m,Cotton 60%,Pending,27640cfed2994c7ea455e9d0,65,Priya,qilyze
2025-08-14T13:05:01Z,Primium,Linen,1000,Linen 100%,Cancelled,dfd8a31883d741a2a9eb7eaf,404,Karthik,qilyze
2025-08-29T06:38:28Z,Economy,Twill,450m,20%,Confirmed,e8d9559c951049c099289e06,65,Karthik,Jhon
2025-08-02T04:38:01Z,Primium,Linen,450m,Cotton 40%,Confirmed,0f1b72170d984ce399ebd2c8,420,Priya,Smith
2025-08-10T18:05:34Z,Economy,Satin,300,20%,Pending,fd505c35ed39461fb8bccb3a,54,Mukilan,qilyze
2025-08-21T00:54:16Z,Economy,Linen,700m,Cotton 40%,Confirmed,a8284a7aeed44b28a37b5038,65,Mukilan,Smith
2025-08-19T19:09:47Z,Primium,Linen,450m,Cotton 60%,Cancelled,99a2857a624f415ea9966a1c,404,Mukilan,Ravi
2025-08-05T23:05:09Z,Economy,Satin,500,20%,Pending,718e525e719a4e729121a139,367,Priya,qilyze
2025-08-19T16:26:15Z,Stand,Linen,120m,Cotton 40%,Cancelled,6b337ede4e3546ccbc49c691,367,Karthik,qilyze
2025-08-28T05:30:44Z,Economy,Plain,1000,Linen 100%,Pending,7168c86616254f949aa8cf4a,65,Sowmiya,qilyze
2025-08-30T23:06:35Z,Primium,Satin,1000,20%,Pending,ed064023489049c59cf9de4a,420,Sowmiya,Ravi
2025-08-11T22:36:34Z,Primium,Satin,450m,Cotton 60%,Cancelled,5d6d0b44b8ee436fbba5333e,420,Mukilan,Ravi
2025-08-23T02:48:49Z,Economy,Plain,700m,Cotton 40%,Cancelled,90efff7d63b3434ab0c138dc,171,Karthik,Ravi
2025-08-14T19:22:46Z,Primium,Linen,500,Cotton 40%,Confirmed,871547b4c2484edf88f4f3e4,231,Priya,Jhon
2025-08-02T01:50:26Z,Economy,Twill,500,Polyester 80%,Pending,ccaa8a900d5649969822926b,176,Karthik,Alice
2025-08-09T03:36:44Z,Economy,Plain,120m,Cotton 60%,Confirmed,e3832b00b8854caeabb74446,464,Mukilan,Alice
2025-08-24T15:17:57Z,Stand,Satin,700m,20%,Pending,159ddae37a9f42feaca775ae,367,Mukilan,Smith
2025-08-09T11:10:12Z,Stand,Linen,300,Cotton 60%,Pending,24539d94378841e0ab9470e7,171,Karthik,Smith
2025-08-01T18:44:51Z,Stand,Linen,300,20%,Cancelled,8d9208eecf2145a6b95427ed,176,Karthik,qilyze
2025-08-01T02:59:44Z,Primium,Plain,1000,Cotton 40%,Confirmed,69b2b8546c7e441a8ac739d8,176,Priya,qilyze
2025-09-19T18:26:32Z,Primium,Twill,500,Linen 100%,Confirmed,c434f1052d3d4ad9810e4128,65,Mukilan,Smith
2025-09-11T03:00:56Z,Primium,Plain,700m,Cotton 60%,Confirmed,e020183183a5445d9a666a7a,404,Karthik,Alice
2025-09-02T09:37:43Z,Stand,Twill,120m,Linen 100%,Pending,6a00d557d3bf46e7b4428444,93,Sowmiya,Smith
2025-09-21T18:42:26Z,Stand,Twill,300,Cotton 40%,Confirmed,fe5c10cabd984a62830439b7,176,Mukilan,Jhon
2025-09-09T06:39:17Z,Stand,Twill,1000,20%,Cancelled,b0e7e10ea1234107a78486d5,464,Priya,qilyze
2025-09-28T15:11:59Z,Primium,Plain,300,Cotton 40%,Confirmed,03e2ba9ecb3b4288877269af,464,Karthik,Jhon
2025-09-23T02:48:46Z,Economy,Linen,500,Cotton 40%,Confirmed,f510d2facef84308b1457bcc,464,Karthik,Alice
2025-09-07T15:25:51Z,Economy,Twill,700m,Cotton 60%,Confirmed,a9c465721cb5452e9acc6ed7,176,Priya,Smith
2025-09-19T07:05:42Z,Stand,Linen,1000,Cotton 60%,Pending,11ca6d16209247c39e983dec,367,Mukilan,Smith
2025-09-03T11:10:27Z,Economy,Satin,120m,Linen 100%,Confirmed,e33872c4d0134942b0fc67d8,65,Priya,Smith
2025-09-30T17:29:13Z,Stand,Satin,1000,Linen 100%,Pending,7fdfc7ed3fe04e7b990d9e93,65,Karthik,Alice
2025-09-11T05:59:40Z,Primium,Satin,300,Cotton 40%,Cancelled,9635982496e1499580db7864,171,Sowmiya,Jhon
2025-09-16T17:28:27Z,Stand,Satin,120m,Polyester 80%,Confirmed,d3b82d5e1b964d15ba106de1,54,Priya,Jhon
2025-09-01T23:44:05Z,Stand,Linen,300,20%,Cancelled,d84142f1dfbe499c807da71e,420,Mukilan,Jhon
2025-09-18T18:36:39Z,Stand,Twill,700m,20%,Confirmed,bdfffbb4ea07498880f424ef,231,Karthik,Smith
2025-09-28T22:40:27Z,Stand,Plain,1000,Polyester 80%,Confirmed,56f83347a69649449e3a2de6,65,Sowmiya,Smith
2025-09-08T14:25:08Z,Economy,Satin,120m,20%,Cancelled,f3e1caa8b8134d6dbad7209a,171,Mukilan,Smith
2025-09-28T09:03:40Z,Stand,Linen,700m,20%,Cancelled,b69d24175cc04b8cb481cd6f,65,Priya,Jhon
2025-09-09T18:02:30Z,Primium,Satin,500,Cotton 40%,Pending,239fad3da8be4bd8a3b55920,420,Priya,Ravi
2025-09-06T10:52:24Z,Primium,Twill,500,Cotton 60%,Confirmed,d880fdee299d40c9a470f0bf,65,Mukilan,Jhon
2025-09-16T02:43:58Z,Economy,Plain,700m,Polyester 80%,Cancelled,56ec1d7f11864669909f2584,171,Priya,Ravi
2025-09-24T12:03:10Z,Stand,Twill,700m,Linen 100%,Pending,5dfb3e338f16487599dc34bd,54,Karthik,Jhon
2025-09-16T09:22:18Z,Economy,Plain,450m,Cotton 60%,Pending,7dfb6997b7a843afb9b09f04,65,Karthik,Alice
2025-09-06T17:37:36Z,Primium,Plain,1000,Polyester 80%,Pending,04164dbb27f547adbe053e17,176,Sowmiya,Smith
2025-09-17T05:42:24Z,Stand,Twill,1000,Cotton 60%,Confirmed,b36022f6b74d449b8a7f5d46,367,Karthik,Smith
2025-09-21T07:51:25Z,Stand,Satin,1000,Polyester 80%,Confirmed,19ae77f2b1864472ba04409b,420,Karthik,Alice
2025-09-28T22:03:55Z,Economy,Plain,300,Cotton 60%,Confirmed,28bdd81f592541f1b1d42d46,367,Sowmiya,Alice
2025-09-20T16:51:36Z,Stand,Satin,120m,20%,Confirmed,fc6f171025db4d419c51fa0f,231,Sowmiya,qilyze
2025-09-22T04:28:25Z,Primium,Satin,300,Cotton 40%,Cancelled,565dbfe0e0664e74a0af7cd5,171,Sowmiya,Ravi
2025-09-08T18:55:42Z,Economy,Plain,1000,20%,Cancelled,e3692efb0c5b4f03a3b5ceff,171,Karthik,Ravi
2025-09-22T14:51:34Z,Primium,Twill,450m,Cotton 40%,Confirmed,8377a3affbd9411fb3f93950,404,Sowmiya,Alice
2025-09-28T13:19:43Z,Economy,Linen,450m,Polyester 80%,Pending,6bcda36c058649b1b1dee1f9,367,Priya,Jhon
2025-09-25T17:40:00Z,Economy,Linen,1000,20%,Pending,72c98c53ddea4fb2bc16a70e,404,Sowmiya,Alice
2025-09-21T06:19:24Z,Stand,Twill,1000,Linen 100%,Confirmed,96384343e709421c8968211e,176,Karthik,Smith
2025-09-10T09:59:17Z,Economy,Satin,1000,Linen 100%,Cancelled,30c4889a97ec486598d1cafa,171,Priya,Alice
2025-09-30T07:05:41Z,Economy,Linen,500,Polyester 80%,Pending,4c358d3f08504d3795b277f8,93,Karthik,Jhon
2025-09-17T23:32:23Z,Primium,Twill,700m,Polyester 80%,Confirmed,3a4084841ffe44c0b08ca6df,404,Priya,qilyze
2025-09-26T09:53:57Z,Primium,Twill,120m,20%,Pending,f9e075342f914acb9d2ce1a6,54,Priya,Ravi
2025-09-07T01:30:50Z,Stand,Twill,700m,Cotton 40%,Confirmed,79f2fd500f3549e9a02edc36,65,Sowmiya,Jhon
2025-09-13T08:51:54Z,Stand,Linen,700m,Polyester 80%,Pending,d64ea6b0215c4808a2309242,54,Karthik,qilyze
2025-09-09T03:08:37Z,Economy,Linen,1000,Cotton 40%,Pending,4378d462587e4bec9e9ef975,171,Priya,qilyze
2025-09-18T04:39:56Z,Economy,Plain,120m,Cotton 60%,Pending,b516dd058fe94ae4b1ec0987,93,Sowmiya,Alice
2025-09-19T00:32:35Z,Primium,Linen,450m,Polyester 80%,Cancelled,944fd6adafba4173a110db52,93,Priya,qilyze
2025-09-02T12:04:47Z,Stand,Satin,450m,20%,Cancelled,9f9c410ee23a42f89d746451,171,Mukilan,Ravi
2025-09-20T08:31:26Z,Stand,Satin,300,20%,Cancelled,3965b5b4e8d74af69e8ff089,231,Sowmiya,Smith
2025-09-02T02:40:38Z,Economy,Satin,300,Cotton 60%,Confirmed,e8c9b22cfb404700b70a6027,464,Karthik,Jhon
